idx,Length,Risk,TravelTime,label,weight_Length,weight_Risk,weight_TravelTime
28,0.0,0.997458699830735,0.0712470499879096,concave,concave,0.0,0.9333333333333332,0.0666666666666666
29,0.0,0.9994059993535876,0.0344622758397788,concave,concave,0.0,0.9666666666666668,0.0333333333333333
30,0.0,1.0,0.0,convex,convex,0.0,1.0,0.0
31,0.0344622758397788,0.0,0.9994059993535876,concave,concave,0.0333333333333333,0.0,0.9666666666666668
32,0.035668818750321,0.035668818750321,0.9987269250089904,concave,concave,0.0333333333333333,0.0333333333333333,0.9333333333333332
33,0.0369106735262781,0.0738213470525562,0.996588185209509,concave,concave,0.0333333333333333,0.0666666666666666,0.9
34,0.0381801774160606,0.1145405322481818,0.9926846128175764,concave,concave,0.0333333333333333,0.1,0.8666666666666667
35,0.0394668518981929,0.1578674075927716,0.986671297454823,concave,concave,0.0333333333333333,0.1333333333333333,0.8333333333333334
36,0.0407569572969611,0.2037847864848055,0.978166975127067,concave,concave,0.0333333333333333,0.1666666666666666,0.8
37,0.0420331351709198,0.2521988110255191,0.9667621089311568,concave,concave,0.0333333333333333,0.2,0.7666666666666667
38,0.0432742322407915,0.3029196256855408,0.952033109297414,concave,concave,0.0333333333333333,0.2333333333333333,0.7333333333333333
39,0.0444554224474387,0.3556433795795096,0.9335638713962128,concave,concave,0.0333333333333333,0.2666666666666666,0.7
40,0.0455487518674277,0.4099387668068492,0.910975037348554,concave,concave,0.0333333333333333,0.3,0.6666666666666666
41,0.0465242105199235,0.4652421051992353,0.8839599998785472,concave,concave,0.0333333333333333,0.3333333333333333,0.6333333333333333
42,0.0473513723810378,0.5208650961914162,0.852324702858681,concave,concave,0.0333333333333333,0.3666666666666666,0.6
43,0.0480015360737319,0.5760184328847833,0.8160261132534429,concave,concave,0.0333333333333333,0.4,0.5666666666666667
44,0.0484501583111509,0.629852058044962,0.7752025329784147,concave,concave,0.0333333333333333,0.4333333333333333,0.5333333333333333
45,0.0486792383511235,0.6815093369157297,0.7301885752668532,concave,concave,0.0333333333333333,0.4666666666666667,0.5
46,0.0486792383511235,0.7301885752668532,0.6815093369157297,concave,concave,0.0333333333333333,0.5,0.4666666666666667
47,0.0484501583111509,0.7752025329784147,0.629852058044962,concave,concave,0.0333333333333333,0.5333333333333333,0.4333333333333333
48,0.0480015360737319,0.8160261132534429,0.5760184328847833,concave,concave,0.0333333333333333,0.5666666666666667,0.4
49,0.0473513723810378,0.852324702858681,0.5208650961914162,concave,concave,0.0333333333333333,0.6,0.3666666666666666
50,0.0465242105199235,0.8839599998785472,0.4652421051992353,concave,concave,0.0333333333333333,0.6333333333333333,0.3333333333333333
51,0.0455487518674277,0.910975037348554,0.4099387668068492,concave,concave,0.0333333333333333,0.6666666666666666,0.3
52,0.0444554224474387,0.9335638713962128,0.3556433795795096,concave,concave,0.0333333333333333,0.7,0.2666666666666666
53,0.0432742322407915,0.952033109297414,0.3029196256855408,concave,concave,0.0333333333333333,0.7333333333333333,0.2333333333333333
54,0.0420331351709198,0.9667621089311568,0.2521988110255191,concave,concave,0.0333333333333333,0.7666666666666667,0.2
55,0.0407569572969611,0.978166975127067,0.2037847864848055,concave,concave,0.0333333333333333,0.8,0.1666666666666666
56,0.0394668518981929,0.986671297454823,0.1578674075927716,concave,concave,0.0333333333333333,0.8333333333333334,0.1333333333333333
57,0.0381801774160606,0.9926846128175764,0.1145405322481818,concave,concave,0.0333333333333333,0.8666666666666667,0.1
58,0.0369106735262781,0.996588185209509,0.0738213470525562,concave,concave,0.0333333333333333,0.9,0.0666666666666666
59,0.035668818750321,0.9987269250089904,0.035668818750321,concave,concave,0.0333333333333333,0.9333333333333332,0.0333333333333333
60,0.0344622758397788,0.9994059993535876,0.0,concave,concave,0.0333333333333333,0.9666666666666668,0.0
61,0.0712470499879096,0.0,0.997458699830735,concave,concave,0.0666666666666666,0.0,0.9333333333333332
62,0.0738213470525562,0.0369106735262781,0.996588185209509,concave,concave,0.0666666666666666,0.0333333333333333,0.9
63,0.0764719112901872,0.0764719112901872,0.9941348467724344,concave,concave,0.0666666666666666,0.0666666666666666,0.8666666666666667
64,0.0791807582464895,0.1187711373697343,0.9897594780811196,concave,concave,0.0666666666666666,0.1,0.8333333333333334
65,0.081923192051904,0.163846384103808,0.9830783046228484,concave,concave,0.0666666666666666,0.1333333333333333,0.8
66,0.0846667513334603,0.2116668783336508,0.973667640334794,concave,concave,0.0666666666666666,0.1666666666666666,0.7666666666666667
67,0.0873704056661038,0.2621112169983114,0.9610744623271416,concave,concave,0.0666666666666666,0.2,0.7333333333333333
68,0.0899842541331695,0.3149448894660933,0.9448346683982798,concave,concave,0.0666666666666666,0.2333333333333333,0.7
69,0.0924500327042048,0.3698001308168194,0.9245003270420484,concave,concave,0.0666666666666666,0.2666666666666666,0.6666666666666666
70,0.0947027447620756,0.4261623514293405,0.8996760752397188,concave,concave,0.0666666666666666,0.3,0.6333333333333333
71,0.0966736489045663,0.4833682445228318,0.8700628401410972,concave,concave,0.0666666666666666,0.3333333333333333,0.6
72,0.098294637436598,0.5406205059012894,0.8355044182110838,concave,concave,0.0666666666666666,0.3666666666666666,0.5666666666666667
73,0.0995037190209989,0.5970223141259936,0.7960297521679913,concave,concave,0.0666666666666666,0.4,0.5333333333333333
74,0.100250941423417,0.6516311192522112,0.7518820606756282,concave,concave,0.0666666666666666,0.4333333333333333,0.5
75,0.1005037815259212,0.7035264706814484,0.7035264706814484,concave,concave,0.0666666666666666,0.4666666666666667,0.4666666666666667
76,0.1002509414234171,0.7518820606756283,0.6516311192522113,concave,concave,0.0666666666666666,0.5,0.4333333333333333
77,0.0995037190209989,0.7960297521679913,0.5970223141259936,concave,concave,0.0666666666666666,0.5333333333333333,0.4
78,0.0982946374365981,0.8355044182110839,0.5406205059012895,concave,concave,0.0666666666666666,0.5666666666666667,0.3666666666666666
79,0.0966736489045663,0.8700628401410972,0.4833682445228318,concave,concave,0.0666666666666666,0.6,0.3333333333333333
80,0.0947027447620756,0.8996760752397188,0.4261623514293405,concave,concave,0.0666666666666666,0.6333333333333333,0.3
81,0.0924500327042048,0.9245003270420484,0.3698001308168194,concave,concave,0.0666666666666666,0.6666666666666666,0.2666666666666666
82,0.0899842541331695,0.94483466839828,0.3149448894660933,concave,concave,0.0666666666666666,0.7,0.2333333333333333
83,0.0873704056661038,0.9610744623271416,0.2621112169983114,concave,concave,0.0666666666666666,0.7333333333333333,0.2
84,0.0846667513334603,0.973667640334794,0.2116668783336508,concave,concave,0.0666666666666666,0.7666666666666667,0.1666666666666666
85,0.081923192051904,0.9830783046228484,0.163846384103808,concave,concave,0.0666666666666666,0.8,0.1333333333333333
86,0.0791807582464895,0.9897594780811196,0.1187711373697343,concave,concave,0.0666666666666666,0.8333333333333334,0.1
87,0.0764719112901872,0.9941348467724342,0.0764719112901872,concave,concave,0.0666666666666666,0.8666666666666667,0.0666666666666666
88,0.0738213470525562,0.996588185209509,0.0369106735262781,concave,concave,0.0666666666666666,0.9,0.0333333333333333
89,0.0712470499879096,0.997458699830735,0.0,concave,concave,0.0666666666666666,0.9333333333333332,0.0
90,0.1104315260748465,0.0,0.9938837346736188,concave,concave,0.1,0.0,0.9
91,0.1145405322481818,0.0381801774160606,0.9926846128175764,concave,concave,0.1,0.0333333333333333,0.8666666666666667
92,0.1187711373697343,0.0791807582464895,0.9897594780811196,concave,concave,0.1,0.0666666666666666,0.8333333333333334
93,0.1230914909793327,0.1230914909793327,0.9847319278346618,concave,concave,0.1,0.1,0.8
94,0.1274577865986262,0.1699437154648349,0.9771763639228008,concave,concave,0.1,0.1333333333333333,0.7666666666666667
95,0.131812432549124,0.2196873875818734,0.966624505360243,concave,concave,0.1,0.1666666666666666,0.7333333333333333
96,0.1360827634879543,0.2721655269759087,0.9525793444156804,concave,concave,0.1,0.2,0.7
97,0.1401807940547993,0.3270885194611984,0.9345386270319954,concave,concave,0.1,0.2333333333333333,0.6666666666666666
98,0.1440046082211958,0.3840122885898555,0.9120291854009068,concave,concave,0.1,0.2666666666666666,0.6333333333333333
99,0.1474419561548971,0.4423258684646914,0.8846517369293828,concave,concave,0.1,0.3,0.6
100,0.1503764121351256,0.5012547071170855,0.8521330020990454,concave,concave,0.1,0.3333333333333333,0.5666666666666667
101,0.1526959795677862,0.5598852584152163,0.8143785576948601,concave,concave,0.1,0.3666666666666666,0.5333333333333333
102,0.1543033499620919,0.6172133998483676,0.7715167498104595,concave,concave,0.1,0.4,0.5
103,0.1551263069985057,0.6722139969935249,0.7239227659930269,concave,concave,0.1,0.4333333333333333,0.4666666666666667
104,0.1551263069985057,0.7239227659930269,0.6722139969935249,concave,concave,0.1,0.4666666666666667,0.4333333333333333
105,0.1543033499620919,0.7715167498104595,0.6172133998483676,concave,concave,0.1,0.5,0.4
106,0.1526959795677862,0.8143785576948601,0.5598852584152163,concave,concave,0.1,0.5333333333333333,0.3666666666666666
107,0.1503764121351256,0.8521330020990454,0.5012547071170855,concave,concave,0.1,0.5666666666666667,0.3333333333333333
108,0.1474419561548971,0.8846517369293828,0.4423258684646914,concave,concave,0.1,0.6,0.3
109,0.1440046082211958,0.9120291854009068,0.3840122885898555,concave,concave,0.1,0.6333333333333333,0.2666666666666666
110,0.1401807940547993,0.9345386270319954,0.3270885194611984,concave,concave,0.1,0.6666666666666666,0.2333333333333333
111,0.1360827634879543,0.9525793444156804,0.2721655269759087,concave,concave,0.1,0.7,0.2
112,0.131812432549124,0.966624505360243,0.2196873875818734,concave,concave,0.1,0.7333333333333333,0.1666666666666666
113,0.1274577865986262,0.9771763639228008,0.1699437154648349,concave,concave,0.1,0.7666666666666667,0.1333333333333333
114,0.1230914909793327,0.9847319278346618,0.1230914909793327,concave,concave,0.1,0.8,0.1
115,0.1187711373697343,0.9897594780811196,0.0791807582464895,concave,concave,0.1,0.8333333333333334,0.0666666666666666
116,0.1145405322481818,0.9926846128175764,0.0381801774160606,concave,concave,0.1,0.8666666666666667,0.0333333333333333
117,0.1104315260748465,0.9938837346736188,0.0,concave,concave,0.1,0.9,0.0
118,0.1520571842539411,0.0,0.9883716976506172,concave,concave,0.1333333333333333,0.0,0.8666666666666667
119,0.1578674075927716,0.0394668518981929,0.986671297454823,concave,concave,0.1333333333333333,0.0333333333333333,0.8333333333333334
120,0.163846384103808,0.081923192051904,0.9830783046228484,concave,concave,0.1333333333333333,0.0666666666666666,0.8
121,0.1699437154648349,0.1274577865986262,0.9771763639228008,concave,concave,0.1333333333333333,0.1,0.7666666666666667
122,0.1760901812651247,0.1760901812651247,0.968495996958186,concave,concave,0.1333333333333333,0.1333333333333333,0.7333333333333333
123,0.1821950074697108,0.2277437593371384,0.9565237892159816,concave,concave,0.1333333333333333,0.1666666666666666,0.7
124,0.1881441736767194,0.2822162605150792,0.9407208683835973,concave,concave,0.1333333333333333,0.2,0.6666666666666666
125,0.1938006332446036,0.3391511081780564,0.9205530079118674,concave,concave,0.1333333333333333,0.2333333333333333,0.6333333333333333
126,0.1990074380419978,0.3980148760839956,0.8955334711889903,concave,concave,0.1333333333333333,0.2666666666666666,0.6
127,0.203594639423715,0.4580879387033588,0.8652772175507889,concave,concave,0.1333333333333333,0.3,0.5666666666666667
128,0.207390338946085,0.5184758473652126,0.8295613557843402,concave,concave,0.1333333333333333,0.3333333333333333,0.5333333333333333
129,0.2102353324910547,0.5781471643504004,0.7883824968414551,concave,concave,0.1333333333333333,0.3666666666666666,0.5
130,0.2119995760012719,0.635998728003816,0.741998516004452,concave,concave,0.1333333333333333,0.4,0.4666666666666667
131,0.2125976013810935,0.690942204488554,0.690942204488554,concave,concave,0.1333333333333333,0.4333333333333333,0.4333333333333333
132,0.2119995760012719,0.741998516004452,0.635998728003816,concave,concave,0.1333333333333333,0.4666666666666667,0.4
133,0.2102353324910547,0.7883824968414551,0.5781471643504004,concave,concave,0.1333333333333333,0.5,0.3666666666666666
134,0.207390338946085,0.8295613557843402,0.5184758473652126,concave,concave,0.1333333333333333,0.5333333333333333,0.3333333333333333
135,0.203594639423715,0.8652772175507889,0.4580879387033588,concave,concave,0.1333333333333333,0.5666666666666667,0.3
136,0.1990074380419978,0.8955334711889903,0.3980148760839956,concave,concave,0.1333333333333333,0.6,0.2666666666666666
137,0.1938006332446036,0.9205530079118674,0.3391511081780564,concave,concave,0.1333333333333333,0.6333333333333333,0.2333333333333333
138,0.1881441736767194,0.9407208683835973,0.2822162605150792,concave,concave,0.1333333333333333,0.6666666666666666,0.2
139,0.1821950074697108,0.9565237892159816,0.2277437593371384,concave,concave,0.1333333333333333,0.7,0.1666666666666666
140,0.1760901812651247,0.968495996958186,0.1760901812651247,concave,concave,0.1333333333333333,0.7333333333333333,0.1333333333333333
141,0.1699437154648349,0.9771763639228008,0.1274577865986262,concave,concave,0.1333333333333333,0.7666666666666667,0.1
142,0.163846384103808,0.9830783046228484,0.081923192051904,concave,concave,0.1333333333333333,0.8,0.0666666666666666
143,0.1578674075927716,0.986671297454823,0.0394668518981929,concave,concave,0.1333333333333333,0.8333333333333334,0.0333333333333333
144,0.1520571842539411,0.9883716976506172,0.0,concave,concave,0.1333333333333333,0.8666666666666667,0.0
145,0.196116135138184,0.0,0.9805806756909202,concave,concave,0.1666666666666666,0.0,0.8333333333333334
146,0.2037847864848055,0.0407569572969611,0.978166975127067,concave,concave,0.1666666666666666,0.0333333333333333,0.8
147,0.2116668783336508,0.0846667513334603,0.973667640334794,concave,concave,0.1666666666666666,0.0666666666666666,0.7666666666666667
148,0.2196873875818734,0.131812432549124,0.966624505360243,concave,concave,0.1666666666666666,0.1,0.7333333333333333
149,0.2277437593371384,0.1821950074697108,0.9565237892159816,concave,concave,0.1666666666666666,0.1333333333333333,0.7
150,0.2357022603955158,0.2357022603955158,0.9428090415820632,concave,concave,0.1666666666666666,0.1666666666666666,0.6666666666666666
151,0.2433961917556177,0.2920754301067413,0.9249055286713476,concave,concave,0.1666666666666666,0.2,0.6333333333333333
152,0.2506273535585427,0.3508782949819599,0.902258472810754,concave,concave,0.1666666666666666,0.2333333333333333,0.6
153,0.2571722499368198,0.4114755998989118,0.8743856497851875,concave,concave,0.1666666666666666,0.2666666666666666,0.5666666666666667
154,0.2627941656138183,0.473029498104873,0.8409413299642188,concave,concave,0.1666666666666666,0.3,0.5333333333333333
155,0.2672612419124244,0.5345224838248488,0.8017837257372732,concave,concave,0.1666666666666666,0.3333333333333333,0.5
156,0.2703690352179375,0.5948118774794626,0.7570332986102252,concave,concave,0.1666666666666666,0.3666666666666666,0.4666666666666667
157,0.2719641466102105,0.6527139518645054,0.7071067811865475,concave,concave,0.1666666666666666,0.4,0.4333333333333333
158,0.2719641466102105,0.7071067811865475,0.6527139518645054,concave,concave,0.1666666666666666,0.4333333333333333,0.4
159,0.2703690352179375,0.7570332986102252,0.5948118774794626,concave,concave,0.1666666666666666,0.4666666666666667,0.3666666666666666
160,0.2672612419124244,0.8017837257372732,0.5345224838248488,concave,concave,0.1666666666666666,0.5,0.3333333333333333
161,0.2627941656138183,0.8409413299642187,0.4730294981048729,concave,concave,0.1666666666666666,0.5333333333333333,0.3
162,0.2571722499368198,0.8743856497851875,0.4114755998989118,concave,concave,0.1666666666666666,0.5666666666666667,0.2666666666666666
163,0.2506273535585427,0.9022584728107538,0.3508782949819598,concave,concave,0.1666666666666666,0.6,0.2333333333333333
164,0.2433961917556177,0.9249055286713472,0.2920754301067413,concave,concave,0.1666666666666666,0.6333333333333333,0.2
165,0.2357022603955158,0.9428090415820632,0.2357022603955158,concave,concave,0.1666666666666666,0.6666666666666666,0.1666666666666666
166,0.2277437593371384,0.9565237892159816,0.1821950074697108,concave,concave,0.1666666666666666,0.7,0.1333333333333333
167,0.2196873875818734,0.966624505360243,0.131812432549124,concave,concave,0.1666666666666666,0.7333333333333333,0.1
168,0.2116668783336508,0.973667640334794,0.0846667513334603,concave,concave,0.1666666666666666,0.7666666666666667,0.0666666666666666
169,0.2037847864848055,0.978166975127067,0.0407569572969611,concave,concave,0.1666666666666666,0.8,0.0333333333333333
170,0.196116135138184,0.9805806756909202,0.0,concave,concave,0.1666666666666666,0.8333333333333334,0.0
171,0.2425356250363329,0.0,0.9701425001453318,concave,concave,0.2,0.0,0.8
172,0.2521988110255191,0.0420331351709198,0.9667621089311568,concave,concave,0.2,0.0333333333333333,0.7666666666666667
173,0.2621112169983114,0.0873704056661038,0.9610744623271416,concave,concave,0.2,0.0666666666666666,0.7333333333333333
174,0.2721655269759087,0.1360827634879543,0.9525793444156804,concave,concave,0.2,0.1,0.7
175,0.2822162605150792,0.1881441736767194,0.9407208683835973,concave,concave,0.2,0.1333333333333333,0.6666666666666666
176,0.2920754301067413,0.2433961917556177,0.9249055286713476,concave,concave,0.2,0.1666666666666666,0.6333333333333333
177,0.3015113445777636,0.3015113445777636,0.9045340337332908,concave,concave,0.2,0.2,0.6
178,0.3102526139970115,0.3619613829965134,0.8790490729915326,concave,concave,0.2,0.2333333333333333,0.5666666666666667
179,0.317999364001908,0.4239991520025439,0.8479983040050879,concave,concave,0.2,0.2666666666666666,0.5333333333333333
180,0.3244428422615251,0.4866642633922876,0.8111071056538127,concave,concave,0.2,0.3,0.5
181,0.3292927799690711,0.5488212999484517,0.7683498199278325,concave,concave,0.2,0.3333333333333333,0.4666666666666667
182,0.3323092653730268,0.6092336531838823,0.7200034083082247,concave,concave,0.2,0.3666666666666666,0.4333333333333333
183,0.3333333333333333,0.6666666666666666,0.6666666666666666,concave,concave,0.2,0.4,0.4
184,0.3323092653730268,0.7200034083082247,0.6092336531838823,concave,concave,0.2,0.4333333333333333,0.3666666666666666
185,0.3292927799690711,0.7683498199278325,0.5488212999484517,concave,concave,0.2,0.4666666666666667,0.3333333333333333
186,0.3244428422615251,0.8111071056538127,0.4866642633922876,concave,concave,0.2,0.5,0.3
187,0.317999364001908,0.8479983040050879,0.4239991520025439,concave,concave,0.2,0.5333333333333333,0.2666666666666666
188,0.3102526139970115,0.8790490729915326,0.3619613829965134,concave,concave,0.2,0.5666666666666667,0.2333333333333333
189,0.3015113445777636,0.9045340337332908,0.3015113445777636,concave,concave,0.2,0.6,0.2
190,0.2920754301067413,0.9249055286713472,0.2433961917556177,concave,concave,0.2,0.6333333333333333,0.1666666666666666
191,0.2822162605150792,0.9407208683835973,0.1881441736767194,concave,concave,0.2,0.6666666666666666,0.1333333333333333
192,0.2721655269759087,0.9525793444156804,0.1360827634879543,concave,concave,0.2,0.7,0.1
193,0.2621112169983114,0.9610744623271416,0.0873704056661038,concave,concave,0.2,0.7333333333333333,0.0666666666666666
194,0.2521988110255191,0.9667621089311568,0.0420331351709198,concave,concave,0.2,0.7666666666666667,0.0333333333333333
195,0.2425356250363329,0.9701425001453318,0.0,concave,concave,0.2,0.8,0.0
196,0.291161615782696,0.0,0.9566738804288584,concave,concave,0.2333333333333333,0.0,0.7666666666666667
197,0.3029196256855408,0.0432742322407915,0.952033109297414,concave,concave,0.2333333333333333,0.0333333333333333,0.7333333333333333
198,0.3149448894660933,0.0899842541331695,0.9448346683982798,concave,concave,0.2333333333333333,0.0666666666666666,0.7
199,0.3270885194611984,0.1401807940547993,0.9345386270319954,concave,concave,0.2333333333333333,0.1,0.6666666666666666
200,0.3391511081780564,0.1938006332446036,0.9205530079118674,concave,concave,0.2333333333333333,0.1333333333333333,0.6333333333333333
201,0.3508782949819599,0.2506273535585427,0.902258472810754,concave,concave,0.2333333333333333,0.1666666666666666,0.6
202,0.3619613829965134,0.3102526139970115,0.8790490729915326,concave,concave,0.2333333333333333,0.2,0.5666666666666667
203,0.3720458024169137,0.3720458024169137,0.8503904055243743,concave,concave,0.2333333333333333,0.2333333333333333,0.5333333333333333
204,0.3807498052542948,0.4351426345763369,0.8158924398306319,concave,concave,0.2333333333333333,0.2666666666666666,0.5
205,0.3876941429351979,0.4984638980595401,0.7753882858703959,concave,concave,0.2333333333333333,0.3,0.4666666666666667
206,0.3925405078644309,0.5607721540920442,0.7290038003196575,concave,concave,0.2333333333333333,0.3333333333333333,0.4333333333333333
207,0.3950328535881702,0.6207659127814104,0.6771991775797205,concave,concave,0.2333333333333333,0.3666666666666666,0.4
208,0.3950328535881702,0.6771991775797205,0.6207659127814104,concave,concave,0.2333333333333333,0.4,0.3666666666666666
209,0.3925405078644309,0.7290038003196575,0.5607721540920442,concave,concave,0.2333333333333333,0.4333333333333333,0.3333333333333333
210,0.3876941429351979,0.7753882858703959,0.4984638980595401,concave,concave,0.2333333333333333,0.4666666666666667,0.3
211,0.3807498052542948,0.8158924398306316,0.4351426345763369,concave,concave,0.2333333333333333,0.5,0.2666666666666666
212,0.3720458024169137,0.8503904055243742,0.3720458024169137,concave,concave,0.2333333333333333,0.5333333333333333,0.2333333333333333
213,0.3619613829965134,0.8790490729915326,0.3102526139970115,concave,concave,0.2333333333333333,0.5666666666666667,0.2
214,0.3508782949819598,0.9022584728107538,0.2506273535585427,concave,concave,0.2333333333333333,0.6,0.1666666666666666
215,0.3391511081780564,0.9205530079118674,0.1938006332446036,concave,concave,0.2333333333333333,0.6333333333333333,0.1333333333333333
216,0.3270885194611984,0.9345386270319954,0.1401807940547993,concave,concave,0.2333333333333333,0.6666666666666666,0.1
217,0.3149448894660933,0.9448346683982798,0.0899842541331695,concave,concave,0.2333333333333333,0.7,0.0666666666666666
218,0.3029196256855408,0.952033109297414,0.0432742322407915,concave,concave,0.2333333333333333,0.7333333333333333,0.0333333333333333
219,0.291161615782696,0.9566738804288584,0.0,concave,concave,0.2333333333333333,0.7666666666666667,0.0
220,0.3417430630867044,0.0,0.939793423488437,concave,concave,0.2666666666666666,0.0,0.7333333333333333
221,0.3556433795795096,0.0444554224474387,0.9335638713962128,concave,concave,0.2666666666666666,0.0333333333333333,0.7
222,0.3698001308168194,0.0924500327042048,0.9245003270420484,concave,concave,0.2666666666666666,0.0666666666666666,0.6666666666666666
223,0.3840122885898555,0.1440046082211958,0.9120291854009068,concave,concave,0.2666666666666666,0.1,0.6333333333333333
224,0.3980148760839956,0.1990074380419978,0.8955334711889903,concave,concave,0.2666666666666666,0.1333333333333333,0.6
225,0.4114755998989118,0.2571722499368198,0.8743856497851875,concave,concave,0.2666666666666666,0.1666666666666666,0.5666666666666667
226,0.4239991520025439,0.317999364001908,0.8479983040050879,concave,concave,0.2666666666666666,0.2,0.5333333333333333
227,0.4351426345763369,0.3807498052542948,0.8158924398306319,concave,concave,0.2666666666666666,0.2333333333333333,0.5
228,0.4444444444444445,0.4444444444444445,0.7777777777777778,concave,concave,0.2666666666666666,0.2666666666666666,0.4666666666666667
229,0.4514661183864802,0.5078993831847903,0.7336324423780305,concave,concave,0.2666666666666666,0.3,0.4333333333333333
230,0.4558423058385518,0.5698028822981898,0.6837634587578277,concave,concave,0.2666666666666666,0.3333333333333333,0.4
231,0.4573295603800236,0.6288281455225324,0.6288281455225324,concave,concave,0.2666666666666666,0.3666666666666666,0.3666666666666666
232,0.4558423058385518,0.6837634587578277,0.5698028822981898,concave,concave,0.2666666666666666,0.4,0.3333333333333333
233,0.4514661183864802,0.7336324423780305,0.5078993831847903,concave,concave,0.2666666666666666,0.4333333333333333,0.3
234,0.4444444444444443,0.7777777777777777,0.4444444444444443,concave,concave,0.2666666666666666,0.4666666666666667,0.2666666666666666
235,0.4351426345763369,0.8158924398306316,0.3807498052542948,concave,concave,0.2666666666666666,0.5,0.2333333333333333
236,0.4239991520025439,0.8479983040050879,0.317999364001908,concave,concave,0.2666666666666666,0.5333333333333333,0.2
237,0.4114755998989118,0.8743856497851875,0.2571722499368198,concave,concave,0.2666666666666666,0.5666666666666667,0.1666666666666666
238,0.3980148760839956,0.8955334711889903,0.1990074380419978,concave,concave,0.2666666666666666,0.6,0.1333333333333333
239,0.3840122885898555,0.9120291854009068,0.1440046082211958,concave,concave,0.2666666666666666,0.6333333333333333,0.1
240,0.3698001308168194,0.9245003270420484,0.0924500327042048,concave,concave,0.2666666666666666,0.6666666666666666,0.0666666666666666
241,0.3556433795795096,0.9335638713962128,0.0444554224474387,concave,concave,0.2666666666666666,0.7,0.0333333333333333
242,0.3417430630867044,0.939793423488437,0.0,concave,concave,0.2666666666666666,0.7333333333333333,0.0
243,0.3939192985791677,0.0,0.919145030018058,concave,concave,0.3,0.0,0.7
244,0.4099387668068492,0.0455487518674277,0.910975037348554,concave,concave,0.3,0.0333333333333333,0.6666666666666666
245,0.4261623514293405,0.0947027447620756,0.8996760752397188,concave,concave,0.3,0.0666666666666666,0.6333333333333333
246,0.4423258684646914,0.1474419561548971,0.8846517369293828,concave,concave,0.3,0.1,0.6
247,0.4580879387033588,0.203594639423715,0.8652772175507889,concave,concave,0.3,0.1333333333333333,0.5666666666666667
248,0.473029498104873,0.2627941656138183,0.8409413299642188,concave,concave,0.3,0.1666666666666666,0.5333333333333333
249,0.4866642633922876,0.3244428422615251,0.8111071056538127,concave,concave,0.3,0.2,0.5
250,0.4984638980595401,0.3876941429351979,0.7753882858703959,concave,concave,0.3,0.2333333333333333,0.4666666666666667
